url1_lang,url2_lang,pair_id,link1,link2,ia_link1,ia_link2,Geography,Entities,Time,Narrative,Overall,Style,Tone
en,en,1484038126_1483836201,http://rss.cnn.com/~r/rss/cnn_topstories/~3/N7KmI92tlYU/index.html,https://www.tmz.com/2020/01/01/stars-with-under-eye-patches-fresh-start-to-the-year/,https://web.archive.org/web/rss.cnn.com/~r/rss/cnn_topstories/~3/N7KmI92tlYU/index.html,https://web.archive.org/web/www.tmz.com/2020/01/01/stars-with-under-eye-patches-fresh-start-to-the-year/,1.0,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.6666666666666665,1.3333333333333333
de,de,1516368479_1646270291,https://www.presseportal.de/blaulicht/pm/117679/4515444,https://www.presseportal.de/blaulicht/pm/117679/4636038,https://web.archive.org/web/www.presseportal.de/blaulicht/pm/117679/4515444,https://web.archive.org/web/www.presseportal.de/blaulicht/pm/117679/4636038,3.0,3.0,4.0,3.0,3.0,1.0,1.0
ar,ar,1526736129_1545944452,http://www.ahewar.org/news/s.news.asp?nid=3773662,https://arabic.sputniknews.com/world/202003121044844385-%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D9%83%D9%88%D9%81%D9%8A%D8%AF-19-%D8%A7%D9%84%D8%B0%D9%8A-%D9%8A%D8%B3%D8%A8%D8%A8%D9%87-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9-%D9%8A%D9%85%D9%83%D9%86-%D8%A7%D9%84%D8%B3%D9%8A%D8%B7%D8%B1%D8%A9-%D8%B9%D9%84%D9%8A%D9%87%D8%A7-/,https://web.archive.org/web/www.ahewar.org/news/s.news.asp?nid=3773662,https://web.archive.org/web/arabic.sputniknews.com/world/202003121044844385-%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9-%D9%83%D9%88%D9%81%D9%8A%D8%AF-19-%D8%A7%D9%84%D8%B0%D9%8A-%D9%8A%D8%B3%D8%A8%D8%A8%D9%87-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AC%D8%A7%D8%A6%D8%AD%D8%A9-%D9%8A%D9%85%D9%83%D9%86-%D8%A7%D9%84%D8%B3%D9%8A%D8%B7%D8%B1%D8%A9-%D8%B9%D9%84%D9%8A%D9%87%D8%A7-/,2.0,1.0,3.0,3.0,2.0,1.0,1.0
de,de,1504157080_1483858213,https://www.presseportal.de/blaulicht/pm/65847/4502100,https://www.presseportal.de/blaulicht/pm/65847/4481172,https://web.archive.org/web/www.presseportal.de/blaulicht/pm/65847/4502100,https://web.archive.org/web/www.presseportal.de/blaulicht/pm/65847/4481172,1.6666666666666667,3.0,3.0,3.0,2.6666666666666665,1.0,1.0
de,en,1605429954_1591825952,https://www.landbote.ch/teure-debatten-in-der-messehalle-717267121503,https://www.logisticsbrief.com/frs/13244565/coronavirus-and-your-supply-chain/email,https://web.archive.org/web/www.landbote.ch/teure-debatten-in-der-messehalle-717267121503,https://web.archive.org/web/www.logisticsbrief.com/frs/13244565/coronavirus-and-your-supply-chain/email,4.0,4.0,3.0,4.0,4.0,4.0,3.0
tr,tr,1604617860_1539942391,https://www.haberturk.com/misir-daki-filistinliler-refah-sinir-kapisindan-gazze-ye-gecmeye-basladi-2677214,https://www.sondakika.com/haber-gazze-ye-refah-sinir-kapisi-ndan-giris-yapanlara-12985795/,https://web.archive.org/web/www.haberturk.com/misir-daki-filistinliler-refah-sinir-kapisindan-gazze-ye-gecmeye-basladi-2677214,https://web.archive.org/web/www.sondakika.com/haber-gazze-ye-refah-sinir-kapisi-ndan-giris-yapanlara-12985795/,1.0,2.0,4.0,3.0,3.0,1.0,1.0
de,de,1539032288_1538337580,https://www.tagblatt.ch/schweiz/wegen-svp-initiative-im-schnellzug-zur-ueberbrueckungsrente-fuer-aeltere-arbeitslose-ld.1200737,https://www.grenchnertagblatt.ch/schweiz/auch-der-nationalrat-will-eine-uebergangsrente-fuer-aeltere-arbeitslose-136458683,https://web.archive.org/web/www.tagblatt.ch/schweiz/wegen-svp-initiative-im-schnellzug-zur-ueberbrueckungsrente-fuer-aeltere-arbeitslose-ld.1200737,https://web.archive.org/web/www.grenchnertagblatt.ch/schweiz/auch-der-nationalrat-will-eine-uebergangsrente-fuer-aeltere-arbeitslose-136458683,1.0,2.0,1.0,1.5,1.5,1.0,1.5
en,en,1484189283_1484261400,https://www.opednews.com/articles/The-Top-Ten-Stories-of-201-by-JACK-RANDOM-Bolivian-Coup_China-And-Hong-Kong_Climate-Change_Democratic-Candidate-Electability-In-2020-191231-472.html,https://news.yahoo.com/america-must-more-support-peace-182900930.html,https://web.archive.org/web/www.opednews.com/articles/The-Top-Ten-Stories-of-201-by-JACK-RANDOM-Bolivian-Coup_China-And-Hong-Kong_Climate-Change_Democratic-Candidate-Electability-In-2020-191231-472.html,https://web.archive.org/web/news.yahoo.com/america-must-more-support-peace-182900930.html,3.0,3.6666666666666665,2.0,3.6666666666666665,3.6666666666666665,2.3333333333333335,2.6666666666666665
en,en,1539764716_1542909206,https://timesofindia.indiatimes.com/india/visa-ban-could-hurt-economic-ties-japan-warns-india/articleshow/74501709.cms,https://timesofindia.indiatimes.com/india/coronavirus-visa-restrictions-not-for-essential-travel-india-tells-japan/articleshow/74554990.cms,https://web.archive.org/web/timesofindia.indiatimes.com/india/visa-ban-could-hurt-economic-ties-japan-warns-india/articleshow/74501709.cms,https://web.archive.org/web/timesofindia.indiatimes.com/india/coronavirus-visa-restrictions-not-for-essential-travel-india-tells-japan/articleshow/74554990.cms,1.0,3.0,1.0,2.0,2.0,1.0,1.0
de,de,1484216200_1483955750,http://www.paz-online.de/Nachrichten/Wissen/Mut-zum-Ausmisten-Loslassen-will-gelernt-sein,http://www.haz.de/Nachrichten/Politik/Deutschland-Welt/Ab-diesem-Monat-gibt-s-mehr-Geld-fuer-Scheidungskinder,https://web.archive.org/web/www.paz-online.de/Nachrichten/Wissen/Mut-zum-Ausmisten-Loslassen-will-gelernt-sein,https://web.archive.org/web/www.haz.de/Nachrichten/Politik/Deutschland-Welt/Ab-diesem-Monat-gibt-s-mehr-Geld-fuer-Scheidungskinder,2.0,4.0,1.3333333333333333,4.0,4.0,2.3333333333333335,2.3333333333333335
es,es,1498155304_1545824504,https://www.diariodearousa.com/articulo/barbanza/fiscalia-solicita-anos-carcel-vecino-ribeira-acusado-trafico-drogas/20200117221057255224.html,https://www.laopinioncoruna.es/coruna/2020/03/12/condenado-32-anos-medio-carcel/1485212.html?utm_source=rss,https://web.archive.org/web/www.diariodearousa.com/articulo/barbanza/fiscalia-solicita-anos-carcel-vecino-ribeira-acusado-trafico-drogas/20200117221057255224.html,https://web.archive.org/web/www.laopinioncoruna.es/coruna/2020/03/12/condenado-32-anos-medio-carcel/1485212.html?utm_source=rss,1.0,3.0,4.0,3.0,4.0,1.0,1.0
es,es,1484114411_1484005812,https://www.lavozdegalicia.es/noticia/cultura/2020/01/02/nelsons-recoge-exito-testigo-jansons-concierto-ano-nuevo/0003_202001G2P29991.htm,https://noticierouniversal.com/actualidad/la-filarmonica-de-viena-bajo-la-batuta-exquisita-del-maestro-leton-andris-nelsons-fiel-un-ano-mas-a-su-cita-con-la-tradicion/,https://web.archive.org/web/www.lavozdegalicia.es/noticia/cultura/2020/01/02/nelsons-recoge-exito-testigo-jansons-concierto-ano-nuevo/0003_202001G2P29991.htm,https://web.archive.org/web/noticierouniversal.com/actualidad/la-filarmonica-de-viena-bajo-la-batuta-exquisita-del-maestro-leton-andris-nelsons-fiel-un-ano-mas-a-su-cita-con-la-tradicion/,1.0,2.0,1.0,2.0,1.0,1.0,1.0
es,es,1489859916_1562420363,https://www.farodevigo.es/portada-pontevedra/2020/01/08/coche-compartido-crece-navidad/2227935.html?utm_medium=rss,https://www.elprogreso.es/articulo/galicia/cota-nieve-aire-polar-galicia/202003291932051430793.html,https://web.archive.org/web/www.farodevigo.es/portada-pontevedra/2020/01/08/coche-compartido-crece-navidad/2227935.html?utm_medium=rss,https://web.archive.org/web/www.elprogreso.es/articulo/galicia/cota-nieve-aire-polar-galicia/202003291932051430793.html,1.0,4.0,4.0,4.0,4.0,1.0,1.0
de,en,1597815651_1598551964,https://www.heise.de/tp/features/Wir-wissen-nichts-wir-wissen-nicht-mal-ob-die-Wahlen-stattfinden-4714984.html?wt_mc=rss.red.tp.tp.atom.beitrag.beitrag,https://www.dw.com/en/poland-faces-election-chaos-with-just-days-to-go/a-53351959?maca=en-rss-en-all-1573-rdf,https://web.archive.org/web/www.heise.de/tp/features/Wir-wissen-nichts-wir-wissen-nicht-mal-ob-die-Wahlen-stattfinden-4714984.html?wt_mc=rss.red.tp.tp.atom.beitrag.beitrag,https://web.archive.org/web/www.dw.com/en/poland-faces-election-chaos-with-just-days-to-go/a-53351959?maca=en-rss-en-all-1573-rdf,1.0,2.0,1.0,1.0,1.0,1.0,1.0
de,en,1555729372_1595926117,https://www.dzonline.de/Duelmen/4174842-Stabile-Lage-am-Sonntag-Keine-Neu-Infizierten?utm_source=RSS,http://www.keyc.tv/ex-convict-helps-neighbours-deal-in-morocco-coronavirus-lockdown/,https://web.archive.org/web/www.dzonline.de/Duelmen/4174842-Stabile-Lage-am-Sonntag-Keine-Neu-Infizierten?utm_source=RSS,https://web.archive.org/web/www.keyc.tv/ex-convict-helps-neighbours-deal-in-morocco-coronavirus-lockdown/,4.0,4.0,3.0,4.0,4.0,2.0,1.0
de,de,1490771436_1491597474,https://www.kicker.de/766786/artikel/ein_nationalspieler_fuer_uerdingen_kfc_verpflichtet_girdvainis#omrss,https://www.kicker.de/766859/artikel/girdvainis_sorgt_fuer_druck_in_der_abwehr_#omrss,https://web.archive.org/web/www.kicker.de/766786/artikel/ein_nationalspieler_fuer_uerdingen_kfc_verpflichtet_girdvainis#omrss,https://web.archive.org/web/www.kicker.de/766859/artikel/girdvainis_sorgt_fuer_druck_in_der_abwehr_#omrss,1.0,1.0,1.0,2.0,2.0,1.0,1.0
en,en,1484012915_1484157088,http://www.connecticut.statenews.net/news/263578492/taliban-attacks-on-afghan-security-forces-leave-dozens-dead,http://www.azerbaijannews.net/news/263579353/prominent-afghan-comedian-asif-jalali-dies-of-heart-attack,https://web.archive.org/web/www.connecticut.statenews.net/news/263578492/taliban-attacks-on-afghan-security-forces-leave-dozens-dead,https://web.archive.org/web/www.azerbaijannews.net/news/263579353/prominent-afghan-comedian-asif-jalali-dies-of-heart-attack,1.0,3.6666666666666665,1.0,4.0,4.0,1.3333333333333333,2.0
en,en,1483803551_1483779933,http://www.nairaland.com/5608003/mob-sets-two-dangote-trucks,https://newsinfo.inquirer.net/1208103/2-vietnamese-women-rescued-from-chinese-kidnappers-in-las-pinas,https://web.archive.org/web/www.nairaland.com/5608003/mob-sets-two-dangote-trucks,https://web.archive.org/web/newsinfo.inquirer.net/1208103/2-vietnamese-women-rescued-from-chinese-kidnappers-in-las-pinas,4.0,3.6666666666666665,1.3333333333333333,4.0,4.0,3.3333333333333335,2.6666666666666665
es,es,1483979746_1484405190,https://www.elcomercio.es/sociedad/carlos-dariel-madrileno-20200101143448-ntrc.html,https://www.laopinioncoruna.es/sociedad/2020/01/02/assan-primer-corunes/1464681.html?utm_source=rss,https://web.archive.org/web/www.elcomercio.es/sociedad/carlos-dariel-madrileno-20200101143448-ntrc.html,https://web.archive.org/web/www.laopinioncoruna.es/sociedad/2020/01/02/assan-primer-corunes/1464681.html?utm_source=rss,3.0,3.0,1.0,2.0,2.0,1.0,1.0
tr,tr,1646650670_1631980570,https://www.haberler.com/caddebostan-sahili-nde-uyarilara-ragmen-maske-13368234-haberi/,https://www.yenisafak.com/gundem/bu-kez-caddebostan-deniz-kiyisi-pislik-icinde-3544306,https://web.archive.org/web/www.haberler.com/caddebostan-sahili-nde-uyarilara-ragmen-maske-13368234-haberi/,https://web.archive.org/web/www.yenisafak.com/gundem/bu-kez-caddebostan-deniz-kiyisi-pislik-icinde-3544306,1.0,4.0,3.0,4.0,4.0,1.0,1.0
en,en,1484032013_1484089094,https://www.usnews.com/news/best-states/new-mexico/articles/2020-01-01/new-mexico-task-force-takes-aim-at-online-child-sex-crimes,https://www.usnews.com/news/world/articles/2020-01-01/mexico-president-says-el-chapo-had-same-power-as-president,https://web.archive.org/web/www.usnews.com/news/best-states/new-mexico/articles/2020-01-01/new-mexico-task-force-takes-aim-at-online-child-sex-crimes,https://web.archive.org/web/www.usnews.com/news/world/articles/2020-01-01/mexico-president-says-el-chapo-had-same-power-as-president,2.6666666666666665,3.0,1.6666666666666667,3.3333333333333335,4.0,1.3333333333333333,1.6666666666666667
de,de,1614326538_1634325419,https://www.bergedorfer-zeitung.de/bergedorf/article229169126/Sievers-Brunnen-ist-bunt-Pfingsten-soll-er-wieder-sprudeln.html,https://www.mopo.de/netiquette/bergedorfer-hingucker-zoff-um-hamburgs-buntesten-brunnen-36836014?dmcid=f_feed_Hamburger+Morgenpost,https://web.archive.org/web/www.bergedorfer-zeitung.de/bergedorf/article229169126/Sievers-Brunnen-ist-bunt-Pfingsten-soll-er-wieder-sprudeln.html,https://web.archive.org/web/www.mopo.de/netiquette/bergedorfer-hingucker-zoff-um-hamburgs-buntesten-brunnen-36836014?dmcid=f_feed_Hamburger+Morgenpost,1.0,3.0,3.0,2.0,2.0,1.0,1.0
es,es,1526647383_1647886329,https://www.puntomedio.mx/microsoft-invertira-en-mexico-para-mas-acceso-a-la-tecnologia-digit/,https://www.puntomedio.mx/mexico-esta-por-salir-de-la-pandemia-y-necesita-reactivarse-amlo/,https://web.archive.org/web/www.puntomedio.mx/microsoft-invertira-en-mexico-para-mas-acceso-a-la-tecnologia-digit/,https://web.archive.org/web/www.puntomedio.mx/mexico-esta-por-salir-de-la-pandemia-y-necesita-reactivarse-amlo/,1.0,2.0,4.0,4.0,3.0,1.0,3.0
en,en,1565191942_1504078577,https://www.bloodyelbow.com/2020/1/24/21080743/joe-rogan-bernie-sanders-controversy-trump-election-political-mma-feature,https://www.vox.com/policy-and-politics/2020/1/24/21080234/bernie-sanders-joe-rogan-experience-endorsement-controversy,https://web.archive.org/web/www.bloodyelbow.com/2020/1/24/21080743/joe-rogan-bernie-sanders-controversy-trump-election-political-mma-feature,https://web.archive.org/web/www.vox.com/policy-and-politics/2020/1/24/21080234/bernie-sanders-joe-rogan-experience-endorsement-controversy,1.0,1.0,1.0,1.0,1.0,2.0,2.0
en,en,1510316275_1539979752,https://www.ellwoodcityledger.com/news/20200130/poll-bidenrsquos-numbers-dropping-but-he-still-leads-democratic-field-in-pennsylvania?rssfeed=true,https://www.pennlive.com/news/2020/01/pa-voters-show-high-interest-in-2020-election-while-only-40-say-trump-deserves-second-term-poll.html,https://web.archive.org/web/www.ellwoodcityledger.com/news/20200130/poll-bidenrsquos-numbers-dropping-but-he-still-leads-democratic-field-in-pennsylvania?rssfeed=true,https://web.archive.org/web/www.pennlive.com/news/2020/01/pa-voters-show-high-interest-in-2020-election-while-only-40-say-trump-deserves-second-term-poll.html,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tr,tr,1598156014_1540606996,https://www.sabah.com.tr/yasam/2020/05/06/en-guzel-hidirellez-gunu-mesajlari-ve-sozleri-2020-resimli-ve-yeni-hidirellez-kutlama-mesajlari,https://www.sabah.com.tr/yasam/2020/03/06/8-mart-dunya-kadinlar-gunu-mesajlari-ve-sozleri-en-guzel-kisa-ve-uzun-kadinlar-gunu-mesajlari,https://web.archive.org/web/www.sabah.com.tr/yasam/2020/05/06/en-guzel-hidirellez-gunu-mesajlari-ve-sozleri-2020-resimli-ve-yeni-hidirellez-kutlama-mesajlari,https://web.archive.org/web/www.sabah.com.tr/yasam/2020/03/06/8-mart-dunya-kadinlar-gunu-mesajlari-ve-sozleri-en-guzel-kisa-ve-uzun-kadinlar-gunu-mesajlari,2.0,4.0,4.0,3.0,3.0,1.0,1.0
tr,tr,1535252491_1536083017,http://feedproxy.google.com/~r/son-dakika-haberleri/~3/JRrBFqqfIRs/,https://www.takvim.com.tr/video/haber-videolari/son-dakika-milli-savunma-bakani-hulusi-akardan-flas-bahar-kalkani-aciklamasi,https://web.archive.org/web/feedproxy.google.com/~r/son-dakika-haberleri/~3/JRrBFqqfIRs/,https://web.archive.org/web/www.takvim.com.tr/video/haber-videolari/son-dakika-milli-savunma-bakani-hulusi-akardan-flas-bahar-kalkani-aciklamasi,1.0,1.0,1.0,2.0,2.0,3.0,2.0
de,de,1484414950_1484527321,https://www.mittelhessen.de/viel-alkohol-und-wenig-bollerei-in-silvesternacht-in-giessen_20971296,http://szo.de/?arid=11165259,https://web.archive.org/web/www.mittelhessen.de/viel-alkohol-und-wenig-bollerei-in-silvesternacht-in-giessen_20971296,https://web.archive.org/web/szo.de/?arid=11165259,3.0,3.0,1.0,2.0,3.0,1.0,2.0
en,en,1484007630_1484111067,https://www.bclocalnews.com/news/saanich-community-association-chairs-say-the-network-will-look-at-housing-issues-in-2020/,https://nypost.com/2020/01/01/nypd-probing-bronx-shooting-death-as-first-homicide-of-2020/,https://web.archive.org/web/www.bclocalnews.com/news/saanich-community-association-chairs-say-the-network-will-look-at-housing-issues-in-2020/,https://web.archive.org/web/nypost.com/2020/01/01/nypd-probing-bronx-shooting-death-as-first-homicide-of-2020/,4.0,4.0,1.6666666666666667,4.0,4.0,1.6666666666666667,3.3333333333333335
en,en,1484034648_1483781547,https://www.sify.com/news/tendulkar-s-tweet-on-differently-abled-boy-wins-hearts-news-national-ubbvqggeddjjg.html,https://www.bignewsnetwork.com/news/263576751/mumbai-people-welcome-2020-at-gateway-of-india?utm_source=feeds.bignewsnetwork.com&utm_medium=referral,https://web.archive.org/web/www.sify.com/news/tendulkar-s-tweet-on-differently-abled-boy-wins-hearts-news-national-ubbvqggeddjjg.html,https://web.archive.org/web/www.bignewsnetwork.com/news/263576751/mumbai-people-welcome-2020-at-gateway-of-india?utm_source=feeds.bignewsnetwork.com&utm_medium=referral,1.0,4.0,1.0,3.6666666666666665,3.0,1.6666666666666667,1.3333333333333333
de,de,1524105515_1524425789,https://www.finanznachrichten.de/nachrichten-2020-02/48877852-aktien-europa-maerkte-wieder-im-minus-angst-vor-coronavirus-016.htm,https://www.finanznachrichten.de/nachrichten-2020-02/48882282-aktien-europa-schluss-maerkte-im-minus-apple-schuert-neue-virus-sorgen-016.htm,https://web.archive.org/web/www.finanznachrichten.de/nachrichten-2020-02/48877852-aktien-europa-maerkte-wieder-im-minus-angst-vor-coronavirus-016.htm,https://web.archive.org/web/www.finanznachrichten.de/nachrichten-2020-02/48882282-aktien-europa-schluss-maerkte-im-minus-apple-schuert-neue-virus-sorgen-016.htm,1.0,2.0,1.0,1.0,2.0,1.0,1.0
en,en,1484037960_1483985699,http://newsantaana.com/the-o-c-sheriffs-department-opens-a-housing-unit-for-u-s-veterans/,https://peoplesdailyng.com/new-west-ham-captain-urges-fans-to-support-moyes/,https://web.archive.org/web/newsantaana.com/the-o-c-sheriffs-department-opens-a-housing-unit-for-u-s-veterans/,https://web.archive.org/web/peoplesdailyng.com/new-west-ham-captain-urges-fans-to-support-moyes/,4.0,4.0,1.0,3.6666666666666665,4.0,1.6666666666666667,1.6666666666666667
en,en,1484007914_1483841573,https://www.firstpost.com/india/ravi-shankar-prasad-says-states-have-constitutional-duty-to-implement-laws-passed-by-parliament-day-after-kerala-assembly-passes-anti-caa-resolution-7848061.html,https://www.dnaindia.com/india/report-amid-opposition-centre-planning-to-make-process-of-granting-citizenship-online-to-bypass-states-2807673,https://web.archive.org/web/www.firstpost.com/india/ravi-shankar-prasad-says-states-have-constitutional-duty-to-implement-laws-passed-by-parliament-day-after-kerala-assembly-passes-anti-caa-resolution-7848061.html,https://web.archive.org/web/www.dnaindia.com/india/report-amid-opposition-centre-planning-to-make-process-of-granting-citizenship-online-to-bypass-states-2807673,1.3333333333333333,1.3333333333333333,1.0,2.0,2.0,2.3333333333333335,1.6666666666666667
de,en,1506027257_1614628318,https://www.abendblatt.de/region/stormarn/article228259669/Ahrensburg-Casa-Rossa-Wirt-gibt-auf-und-sucht-einen-Paechter.html,https://www.theguardian.com/lifeandstyle/2020/may/23/how-to-grow-chicory,https://web.archive.org/web/www.abendblatt.de/region/stormarn/article228259669/Ahrensburg-Casa-Rossa-Wirt-gibt-auf-und-sucht-einen-Paechter.html,https://web.archive.org/web/www.theguardian.com/lifeandstyle/2020/may/23/how-to-grow-chicory,3.0,4.0,4.0,4.0,4.0,2.0,2.0
